11960.73,10757.58,10691.72,14570.43,1901.00,0.00,0.00,2007.00,leaning_back
11922.51,10829.40,11130.29,14806.03,1920.00,0.00,0.00,1873.00,leaning_back
11884.85,10709.97,10925.90,14711.18,1909.00,0.00,0.00,1975.00,leaning_back
11933.70,10578.81,10774.81,15058.88,2130.00,0.00,0.00,2112.00,leaning_back
11684.63,10757.71,10820.86,14571.39,1873.00,0.00,0.00,1985.00,leaning_back
11904.92,10787.91,11062.74,14520.23,1842.00,0.00,0.00,1953.00,leaning_back
11822.87,11005.24,11009.34,14453.00,1813.00,0.00,0.00,2007.00,leaning_back
11698.67,12442.97,12904.10,14714.59,2042.00,0.00,0.00,1855.00,leaning_back
16081.28,10610.80,8881.51,15828.54,2161.00,0.00,0.00,1858.00,leaning_back
16175.79,10524.91,9105.89,15689.05,1977.00,0.00,0.00,1835.00,leaning_back
15951.33,10521.18,8905.52,15665.19,2002.00,0.00,0.00,1896.00,leaning_back
16184.76,10456.49,9061.82,15980.76,2069.00,0.00,0.00,1889.00,leaning_back
16018.52,10464.40,9009.69,16077.74,2047.00,0.00,0.00,1902.00,leaning_back
16535.97,10398.21,9163.77,16270.19,1967.00,0.00,0.00,1924.00,leaning_back
16273.72,10148.95,9323.16,16726.42,1950.00,0.00,0.00,1910.00,leaning_back
16447.06,10550.64,8800.19,15628.73,2087.00,0.00,0.00,1951.00,leaning_back
16491.71,10350.38,8510.91,15783.61,2000.00,0.00,0.00,1983.00,leaning_back
16658.30,10357.04,8680.65,15594.72,2137.00,0.00,0.00,1963.00,leaning_back
16606.39,10266.89,8658.91,15576.40,2029.00,0.00,0.00,2044.00,leaning_back
17275.28,10745.56,9181.08,15656.08,2130.00,0.00,0.00,2032.00,leaning_back
16762.74,10300.90,9209.46,15984.08,2043.00,0.00,0.00,2062.00,leaning_back
16346.04,9997.58,9394.77,16396.89,2041.00,0.00,0.00,2090.00,leaning_back
16414.42,9921.39,9019.98,15935.18,2039.00,0.00,0.00,2096.00,leaning_back
16005.52,9969.82,8804.75,15350.43,2062.00,0.00,0.00,2081.00,leaning_back
15886.01,10072.90,8679.17,15156.50,2063.00,0.00,0.00,2098.00,leaning_back
15676.85,10097.40,8734.59,15125.57,2013.00,0.00,0.00,2120.00,leaning_back
15654.84,10092.44,8830.77,15004.83,2067.00,0.00,0.00,2102.00,leaning_back
15578.78,10164.50,8834.81,15073.61,2089.00,0.00,0.00,2134.00,leaning_back
15993.58,10397.59,8947.25,15201.38,2058.00,0.00,0.00,2151.00,leaning_back
15827.47,10229.20,8823.66,15142.27,2099.00,0.00,0.00,2160.00,leaning_back
15829.36,10257.81,8963.71,15866.04,2341.00,0.00,0.00,2185.00,leaning_back
15908.70,10413.16,9151.84,15399.70,2064.00,0.00,0.00,2043.00,leaning_back
15925.83,10372.03,9215.96,15346.52,1969.00,0.00,0.00,1953.00,leaning_back
15951.46,10791.71,9271.63,14974.23,2045.00,0.00,0.00,2062.00,leaning_back
16058.85,10537.96,9468.91,15188.93,2115.00,0.00,0.00,1997.00,leaning_back
15715.18,10498.23,9392.77,14981.68,2125.00,0.00,0.00,1989.00,leaning_back
15642.17,10544.72,9383.80,14883.98,2023.00,0.00,0.00,2015.00,leaning_back
15555.67,10653.20,9207.88,14644.34,2058.00,0.00,0.00,1974.00,leaning_back
15601.54,10619.07,9164.97,14693.44,2082.00,0.00,0.00,1984.00,leaning_back
15591.97,10590.54,9058.50,14839.36,2145.00,0.00,0.00,2009.00,leaning_back
15590.83,10685.66,9346.65,14688.96,2128.00,0.00,0.00,2016.00,leaning_back
15555.72,10667.95,9332.65,14545.09,2103.00,0.00,0.00,2021.00,leaning_back
15548.01,10877.08,9188.35,13873.96,1936.00,0.00,0.00,1949.00,leaning_back
15861.84,11080.57,9290.44,14442.52,2007.00,0.00,0.00,1943.00,leaning_back
15774.30,10987.31,9034.01,14184.88,2043.00,0.00,0.00,1946.00,leaning_back
15786.91,11019.75,8992.70,14273.46,1969.00,0.00,0.00,1963.00,leaning_back
3734.86,10850.47,8950.45,14960.01,2074.00,0.00,0.00,2064.00,leaning_back
16079.00,10533.41,8846.21,15051.24,2079.00,0.00,0.00,2063.00,leaning_back
16146.15,10608.82,8944.31,15015.18,2071.00,0.00,0.00,2096.00,leaning_back
16228.82,10892.73,9034.39,14809.82,2222.00,0.00,0.00,2214.00,leaning_back
16703.49,10474.74,8592.46,15443.84,1078.00,0.00,0.00,2393.00,leaning_back
16729.06,11089.91,8412.39,14253.38,1918.00,0.00,0.00,2239.00,leaning_back
16370.82,10687.82,8707.00,14676.66,1963.00,0.00,0.00,2261.00,leaning_back
16270.91,10671.25,8692.84,14738.31,2000.00,0.00,0.00,2150.00,leaning_back
15991.06,10543.97,8876.94,14715.15,2047.00,0.00,0.00,2141.00,leaning_back
16044.50,10499.10,9322.79,15000.88,2047.00,0.00,0.00,2085.00,leaning_back
16484.11,10771.33,9012.78,15008.17,2089.00,0.00,0.00,2179.00,leaning_back
16501.02,10414.25,8684.33,14958.25,2011.00,0.00,0.00,2138.00,leaning_back
16291.94,10723.70,8833.39,14585.46,2119.00,0.00,0.00,2285.00,leaning_back
16628.15,10463.15,8331.33,14620.85,2192.00,0.00,0.00,2490.00,leaning_back
16863.34,10434.67,9316.00,16677.54,1529.00,0.00,0.00,2367.00,leaning_back
15964.32,11325.09,10107.46,15516.83,1934.00,0.00,0.00,2128.00,leaning_back
15574.50,10963.52,9365.15,14528.29,1936.00,0.00,0.00,2269.00,leaning_back
15583.75,11022.71,9349.37,14601.47,1905.00,0.00,0.00,2272.00,leaning_back
15578.31,11015.06,9322.94,14491.56,1935.00,0.00,0.00,2267.00,leaning_back
15513.90,10969.94,9221.76,14484.59,1936.00,0.00,0.00,2274.00,leaning_back
15411.70,10937.21,9277.74,14517.35,1943.00,0.00,0.00,2285.00,leaning_back
15444.75,10959.87,9227.10,14527.14,1933.00,0.00,0.00,2271.00,leaning_back
15393.22,10870.41,9327.17,14482.57,1963.00,0.00,0.00,2274.00,leaning_back
15373.98,10927.74,9456.89,14536.96,1946.00,0.00,0.00,2258.00,leaning_back
15489.47,10910.23,9332.06,14526.98,1947.00,0.00,0.00,2256.00,leaning_back
15519.52,10930.80,9275.82,14520.37,1963.00,0.00,0.00,2267.00,leaning_back
15469.90,10925.61,9390.04,14544.17,1950.00,0.00,0.00,2253.00,leaning_back
15536.20,10912.95,9334.92,14567.45,1958.00,0.00,0.00,2243.00,leaning_back
2933.80,12715.21,18291.72,4637.48,0.00,0.00,0.00,0.00,leaning_forward
2966.85,16349.68,19139.65,4970.87,0.00,0.00,0.00,0.00,leaning_forward
3405.17,14363.83,16708.59,4221.80,0.00,0.00,0.00,0.00,leaning_forward
3371.90,13900.04,18998.66,4842.69,0.00,0.00,0.00,0.00,leaning_forward
3362.20,13495.72,17529.35,4346.48,0.00,0.00,0.00,0.00,leaning_forward
